0,7.031347797915248
2000,20.96966392349382
4000,4.769875548630347
6000,12.319693994667697
8000,7.618524549484444
10000,78.97672076351533
12000,44.74602683941224
14000,43.41438829212401
16000,57.09732810151269
18000,164.56289800834105
20000,177.78377632989702
22000,188.97775685269912
24000,196.6756650691239
26000,216.29086502063757
28000,165.24840913428716
30000,215.0328101049228
32000,191.28671124926734
34000,354.3134433621123
36000,337.0072705700703
38000,346.34658238032944
40000,269.6243149473313
42000,320.62154542097915
44000,283.4363843807478
46000,322.7608800741874
48000,301.41702816884646
50000,310.3768573935638
52000,268.72760582749794
54000,224.06903559137066
56000,405.74295431370604
58000,395.4625812647203
60000,480.34459131497505
62000,468.16963504097555
64000,464.0801524968273
66000,434.178740063076
68000,369.7997956874275
70000,350.43554714748024
72000,355.41323515930145
74000,314.26502783730444
76000,326.2368748266692
78000,376.2862966731027
80000,393.98569465359776
82000,472.9450811717426
84000,445.4996760598873
86000,399.7102738888776
88000,500.91859718976895
90000,417.31573817172
92000,468.2332005452581
94000,593.7666274238244
96000,615.2516301410146
98000,599.0062893701904
100000,634.0520537023015
102000,650.8411660398675
104000,660.5883822824201
106000,515.1555336602248
108000,682.0738461974217
110000,696.0911471147592
112000,612.2906268988605
114000,603.4410543949917
116000,622.6143912267657
118000,617.4029260747054
120000,614.1574019103751
122000,628.1637123843464
124000,721.0922399839195
126000,889.8854342295841
128000,736.7027019201755
130000,765.3668006499056
132000,921.6877284462392
134000,1008.9779547112632
136000,883.4180436939199
138000,797.2124962861428
140000,743.9518819768633
142000,1023.6696709233429
144000,802.6241060742863
146000,885.0285425713907
148000,735.2240669606474
150000,596.9646032930101
152000,811.5780910969928
154000,719.2296822459803
156000,714.502902476968
158000,749.1010436067698
160000,698.6770720040784
162000,593.1959641180878
164000,865.5600598188897
166000,857.1978933545112
168000,796.5830901817225
170000,725.9804783233853
172000,820.4102255663663
174000,906.4739747617538
176000,728.6522986040007
178000,746.7673050877243
180000,732.6085568958581
182000,724.8987929694365
184000,775.9763275152512
186000,791.3777468312426
188000,626.4470420790522
190000,765.4107887380476
192000,781.8509508775195
194000,768.0689710082822
196000,822.3173994154401
198000,724.2566171455943
200000,702.2411305951373
202000,776.5388465998569
204000,705.2647087110042
206000,742.6259225696352
208000,734.343744796572
210000,750.8407776391263
212000,714.6773879171875
214000,725.4356327412042
216000,685.2536052062325
218000,811.8556016681066
220000,613.4466344224762
222000,778.2303787093285
224000,665.5761196287715
226000,766.6951568175344
228000,616.4055164629112
230000,725.4576382137251
232000,884.6754428770615
234000,798.5223143780838
236000,846.6146462136488
238000,1057.4861449013533
240000,1430.1003733476657
242000,754.8531433836807
244000,902.282234685066
246000,1252.4727983897212
248000,1242.704138555317
250000,809.1991974059935
252000,1855.103480270147
254000,1231.1589277196697
256000,1270.753272540271
258000,1311.0930635915513
260000,1473.0412411434459
262000,924.5683525438042
264000,1275.2742610201844
266000,719.0050603634825
268000,1566.3525890751723
270000,2008.7309887041097
272000,1384.9842657514168
274000,994.6571279591241
276000,1405.4390836549999
278000,1756.812014867976
280000,1025.9870159537018
282000,1064.9394988377073
284000,822.6641419746408
286000,1603.311528355916
288000,904.5832900552072
290000,1330.3092114758606
292000,1120.0160516227181
294000,1128.0363911800473
296000,1247.3264846777968
298000,1014.8119595432418
300000,1767.459441590069
302000,989.6479546336446
304000,1385.091500652689
306000,1000.5626524414772
308000,1760.596464091706
310000,1106.8478027806052
312000,895.7952787455915
314000,969.0602909959186
316000,1384.1123658822721
318000,1908.1042315007785
320000,912.725807970209
322000,677.8762510727998
324000,866.6765781196176
326000,948.346009343918
328000,947.7469408902201
330000,1040.1735954581268
332000,996.4544782460185
334000,1015.0999790763644
336000,913.5377683721401
338000,768.518238556317
340000,1020.9357210250303
342000,999.151628039515
344000,887.0492398224562
346000,810.4981835642183
348000,733.2128866693365
350000,897.7180128050092
352000,960.9532780917158
354000,1127.9276075831735
356000,1160.9858606305097
358000,727.1098551766023
360000,1180.1249127943822
362000,1145.6976493029242
364000,863.1580910891502
366000,774.3068317531709
368000,844.6993469772144
370000,868.7743884639167
372000,958.3346717019078
374000,870.1513793828029
376000,1065.4572574677745
378000,1408.844540939995
380000,906.121322526316
382000,960.2632580633202
384000,789.0219796019014
386000,1088.8080355330355
388000,819.1014035815764
390000,970.3979055397358
392000,869.061600079512
394000,851.6726684893463
396000,904.6784019626866
398000,880.3314139987473
400000,908.9345612577001
402000,870.5268639114762
404000,1242.1288975809034
406000,1018.0726097351338
408000,879.4677036053705
410000,807.4455779054854
412000,1026.9351713258523
414000,1001.5787155153964
416000,1113.7673949454904
418000,830.258138118342
420000,1068.6071111954636
422000,1249.5360849582362
424000,921.2722070421289
426000,1568.1094463954364
428000,2155.944375453073
430000,910.6655659007745
432000,1374.704018904757
434000,968.8613994156079
436000,1429.7577969181586
438000,715.0227558051351
440000,1391.1373489039377
442000,1635.7228114704171
444000,1380.230119252128
446000,1509.9213845455306
448000,949.2299106638955
450000,1518.0599452371703
452000,1528.8982803103343
454000,1845.3059443011566
456000,1728.4922051869012
458000,1325.7568585601582
460000,1933.0072343520144
462000,1021.4384007843794
464000,392.00430850000646
466000,547.0057698956723
468000,795.9203967139264
470000,674.6577815769175
472000,589.3922011418956
474000,815.5931221554195
476000,868.1953062039911
478000,850.8167434913415
480000,1515.7932972102583
482000,1456.161957022115
